,opinion
11,-0.01873536299765808
9,0.02237136465324385
13,-0.015522875816993464
19,0.0
6,0.013933023710584209
8,0.007056870070568701
16,-0.010413051023950017
14,-0.019670631290027447
22,-0.01838052657724789
3,-0.0018890606216726772
12,-0.0003301419610432486
15,-0.006743566992014197
24,0.003564154786150713
23,0.005784061696658098
18,-0.0025983024424042957
10,-0.004627249357326478
4,-0.03538885357067175
20,0.0020248038471273096
0,-0.007706727765048948
26,0.005369127516778523
17,-0.013354169626367382
32,-0.037815126050420166
29,-0.0038022813688212928
21,0.0016702457647339538
40,-0.012861736334405145
33,-0.004585052728106373
28,-0.005925507900677201
27,-0.008725021108922038
25,0.008642495784148397
37,-0.012873563218390805
34,0.0008045052292839903
35,-0.001003344481605351
43,0.0012494793835901709
47,0.009589041095890411
39,0.0004366812227074236
46,-0.05080545229244114
31,0.015652863086982365
48,-0.0066555740432612314
38,-0.024936386768447838
49,-0.003861003861003861
30,-0.056172436316133244
42,0.0030918727915194345
56,-0.01088348271446863
50,-0.002881844380403458
54,0.007288629737609329
55,-0.008861320336730172
57,-0.0079155672823219
44,-0.007505070993914807
53,-0.013209246472530772
51,0.01955537258130918
59,0.0
65,0.00510204081632653
66,-0.009283819628647215
60,0.004143646408839779
36,0.0008025682182985554
68,0.001813236627379873
63,-0.004490057729313663
69,-0.004583333333333333
67,-0.017826086956521738
75,0.012474012474012475
73,0.01070840197693575
61,-0.009531878839228977
64,-0.02415644171779141
52,-0.008304771948325863
71,0.0008282716731087797
74,0.00036536353671903543
80,0.0
78,-0.0023320895522388058
82,-0.07142857142857142
79,-0.0018107741059302852
77,0.0025814778960955146
84,-0.03939008894536213
58,-0.006769825918762089
81,-0.001234949058351343
70,-0.016835016835016835
88,-0.00857449088960343
83,0.0003487966515521451
85,-0.010309278350515464
91,-0.0006246096189881324
89,0.016965584100824042
92,-0.006405124099279423
93,0.005637467476149176
97,-0.0006142506142506142
99,-0.032076533483398985
98,-0.0022123893805309734
90,-0.04046414757512645
96,0.0027675276752767526
87,0.013364949342530718
76,0.009751340809361287
95,-0.003236245954692557
102,0.01657727937591419
100,0.0068759342301943195
94,-0.007465218866644045
104,-0.00914470145239376
107,-0.006435006435006435
45,-0.015252431064339949
62,-0.004541326067211626
105,0.005423445974134335
111,0.016081000595592615
110,0.01028533510285335
106,0.005129520389843549
72,-0.016991902296561796
113,-0.008057296329453895
86,0.013316607160088777
117,0.013169073916737469
103,-0.016073871409028728
118,0.0
112,-0.008817269686834904
116,0.012121212121212121
119,0.014895057549085985
114,-0.024217961654894045
121,-0.01860166773572803
109,0.008946322067594433
120,0.004476275738585497
123,0.0074119827053736875
129,0.01058574453069866
132,-0.023174157303370788
108,-0.0037404456009107172
128,-0.0026690391459074734
101,-0.010782241014799155
134,0.005467468562055768
122,0.0006531678641410843
135,0.010133578995854445
137,0.001026694045174538
127,-0.0036003600360036
138,0.008296107211231652
125,0.0006795786612300374
133,0.012146978439113271
124,0.0036942969291156777
140,0.009428729894620078
139,-0.009904912836767036
115,-0.00023348120476301658
131,-0.007742703990470518
126,-0.011412761542452014
130,0.008604000860400087
5,0.00740441027715962
145,-0.014770459081836327
150,0.005329457364341085
153,0.0029211295034079843
147,-0.004021447721179625
149,-0.0012836970474967907
141,-0.006567314978529932
136,0.015556368960468522
146,-0.004355400696864111
152,0.0038128249566724438
148,0.012219959266802444
155,-0.01487138263665595
151,-0.019440353460972018
161,0.013875123885034688
154,0.0016273393002441008
156,-0.0036003600360036
144,0.004631344942571323
160,-0.027866605756052994
162,0.0029154518950437317
158,0.00435126582278481
157,-0.00472115668338743
143,-0.012228676245796393
163,0.014993752603082049
171,0.01098146877144818
169,0.007246376811594203
170,0.01287172658677319
159,-0.000980872976949485
142,0.005131964809384164
165,-0.019697787371829464
167,0.004548408057179987
166,-0.031319202783929134
172,-0.0032640949554896144
164,-0.00412821758135017
179,0.008973438621679828
183,0.004039238315060588
173,-0.018290655138011307
184,-0.0010476689366160294
168,0.01219815782922579
176,0.003183699458771092
180,0.003665069072455596
175,0.00024003840614498319
182,-0.009834050399508297
177,0.0010726736390453205
174,0.0027413354219698455
187,0.012505789717461788
178,0.001535213970447131
192,0.0062056737588652485
191,0.005501222493887531
193,0.003137254901960784
190,-0.024863387978142075
189,-0.00354251012145749
198,-0.018089053803339517
197,0.008799171842650104
188,-0.007891770011273957
181,0.00880314665667728
195,-0.023302531137002813
186,-0.0012714558169103624
196,0.0013703323055841042
200,0.02453385672227674
205,0.008356545961002786
199,-0.0036319612590799033
204,-0.012135922330097087
206,-0.011363636363636364
201,-0.010142923005993546
211,-0.023060796645702306
202,-0.006925945657964837
194,0.0011208668036614981
207,-0.017762842054728757
208,0.0038880248833592537
217,0.0008382229673093043
203,-0.00588606264452386
218,0.007269789983844911
219,0.010605115408608859
222,0.0027235587834770767
220,0.01171875
223,0.006860158311345646
214,0.006955009780482504
226,-0.00125
227,0.008018327605956471
221,-0.034636871508379886
213,-0.02159698830988706
215,0.0024379432624113476
224,-0.0030378348522507597
216,-0.005288382085605685
209,-0.007892659826361484
230,0.0059096665259603205
229,-0.01665533650577838
210,0.005378271782000717
212,0.008097835068583706
225,-0.021421918658801616
232,-0.013689700130378096
233,0.000741839762611276
236,0.0020161290322580645
234,-0.011021505376344085
231,-0.026020408163265306
239,-0.0011350737797956867
185,-0.0038992435467519303
235,0.000851063829787234
240,0.013170892327955219
249,-0.020939445387662705
248,-0.00790722192936215
237,-0.0037344398340248964
247,0.0
252,0.005869797225186766
243,0.0031338138514572234
244,-0.004250386398763524
254,-0.0425531914893617
245,-0.02376599634369287
255,0.0022770398481973433
256,-0.0004297378599054577
259,0.003457814661134163
253,0.004562043795620438
260,0.0009505703422053232
241,-0.0011918951132300357
251,-0.006585935840237944
250,0.005121042830540037
246,0.0057893913315600065
258,0.004900245012250612
261,0.010768477728830151
270,0.01953125
271,0.00597609561752988
265,0.004179331306990881
264,-0.001015916017609211
262,0.010186335403726708
238,-0.052411968247506616
267,-0.015618577887381833
272,0.006442021803766105
266,-0.07900432900432901
269,0.0033700980392156864
286,0.014539579967689823
276,-0.004678362573099415
273,-0.014507088691064951
274,-0.00027570995312930797
280,0.012893982808022923
268,0.013270722743977134
282,-0.016294721927027984
277,-0.029160935350756534
257,-0.0249691738594328
263,-0.017318714178918514
287,0.010665685913938948
285,-0.013370332996972755
279,-0.017964071856287425
293,-0.000718132854578097
278,0.005251928442474971
292,0.002555677254472435
296,-0.005735354362965997
283,-0.017384585667374927
281,-0.007428882043848523
298,0.0
288,-0.017955294979846097
295,-0.017337807606263984
289,0.0029920212765957447
291,0.010577072639601804
290,-0.01691570341133352
284,-0.003964321110009911
299,-0.008074283407347598
300,0.009230769230769232
297,-0.01799660441426146
301,0.007431693989071038
306,0.0019059720457433292
304,0.01441008706094266
308,-0.0005363368195226602
305,-0.025544554455445543
303,0.00360938439943854
310,0.007218212104386452
309,0.00033715441672285906
302,-0.0030633083730428863
316,0.004824259131633356
317,-0.0006349206349206349
311,-0.004864489228630994
319,0.003852889667250438
320,0.013189864630336688
314,0.010051204248056136
325,0.0043907793633369925
313,0.007095880927656628
323,0.0016371971185330713
324,-0.0192102454642476
312,-0.008555133079847909
315,-0.005974112180550946
332,-0.02206461780929866
322,0.012958963282937365
333,-0.017705382436260624
336,0.0053590568060021436
329,-0.02825278810408922
327,0.009030160736861116
338,-0.0081799591002045
326,0.0042004200420042
321,-0.01738369184592296
328,-0.013086150490730643
345,-0.03679369250985545
340,0.028547786512205214
344,-0.0012285012285012285
318,-0.03939893714495144
335,0.006348630509704335
334,0.007041175570182153
343,0.006150061500615006
337,-0.019908814589665653
330,-0.01506276150627615
331,0.005628775398132894
347,-0.013865546218487394
342,-0.00796311818943839
339,-0.00658578856152513
346,-0.014717425431711145
349,0.004399230134726423
351,-0.03050397877984085
350,-0.00258732212160414
352,-0.029787234042553193
341,0.006601282534892493
357,-0.012840588787973693
356,-0.01735874744724302
362,0.0014566642388929353
358,0.004590480792461948
353,0.010754316873674645
354,-0.027247956403269755
364,0.0032603632976245926
359,-0.002894076789504148
348,-0.04615596583080739
361,0.014936336924583741
363,0.015479876160990712
355,0.006824313601015711
372,-0.0014534883720930232
365,0.002474776318294308
374,-0.019014357780364765
371,-0.0267188009123493
366,0.01664408747822721
367,-0.010201190138849533
379,0.0007459903021260724
375,-0.0027066416822819073
369,0.010737179487179487
376,-0.011117849201536285
377,-0.0006694934166480696
368,0.012606318347509114
360,0.004160735793277127
373,0.00430484693877551
381,0.014522821576763486
382,-0.006876487701666226
390,-0.007617728531855956
386,-0.03820662768031189
380,-0.005279366476022877
391,0.009234828496042216
392,-0.010830324909747292
370,-0.005120996083944171
384,-0.01356010112617789
389,0.009236752552260573
387,-0.024849215922798554
385,0.0005885815185403178
396,0.010399334442595673
383,-0.002356202356202356
395,-0.011246200607902736
400,-0.009604302727621975
404,-0.027808069792802616
402,-0.03084890790362531
398,-0.009161381254404511
393,0.007723001673317029
408,0.012336448598130842
394,0.015005359056806002
403,0.00557757228827242
